round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
27,0,0.9042,0.9049,0.90436,0.90298,0.9042,0.9042,0.9042
27,1,0.9042,0.90532,0.90425,0.90294,0.9042,0.9042,0.9042
27,2,0.9033,0.90417,0.90344,0.90204,0.9033,0.9033,0.9033
27,3,0.9036,0.90511,0.90362,0.9023,0.9036,0.9036,0.9036
27,4,0.9039,0.90497,0.90395,0.90263,0.9039,0.9039,0.9039
27,5,0.9036,0.90462,0.90366,0.90232,0.9036,0.9036,0.9036
27,6,0.9043,0.90498,0.90446,0.90308,0.9043,0.9043,0.9043
27,7,0.9036,0.90463,0.90372,0.90233,0.9036,0.9036,0.9036
27,8,0.9037,0.90492,0.90376,0.90243,0.9037,0.9037,0.9037
27,9,0.9033,0.90414,0.90344,0.90204,0.9033,0.9033,0.9033
28,0,0.9039,0.90772,0.90378,0.90315,0.9039,0.9039,0.9039
28,1,0.9047,0.90789,0.90456,0.90394,0.9047,0.9047,0.9047
28,2,0.9047,0.90777,0.90456,0.90392,0.9047,0.9047,0.9047
28,3,0.9037,0.90763,0.90358,0.90294,0.9037,0.9037,0.9037
28,4,0.904,0.90778,0.90387,0.90324,0.904,0.904,0.904
28,5,0.9057,0.90827,0.9056,0.90495,0.9057,0.9057,0.9057
28,6,0.9058,0.90836,0.90568,0.90505,0.9058,0.9058,0.9058
28,7,0.9043,0.90755,0.90415,0.90352,0.9043,0.9043,0.9043
28,8,0.9058,0.90837,0.90569,0.90504,0.9058,0.9058,0.9058
28,9,0.9045,0.90804,0.90434,0.90372,0.9045,0.9045,0.9045
29,0,0.9053,0.90907,0.9053,0.90471,0.9053,0.9053,0.9053
29,1,0.9044,0.90799,0.90442,0.9037,0.9044,0.9044,0.9044
29,2,0.9048,0.90841,0.90481,0.90413,0.9048,0.9048,0.9048
29,3,0.9045,0.90811,0.90453,0.90381,0.9045,0.9045,0.9045
29,4,0.9044,0.90791,0.90448,0.90363,0.9044,0.9044,0.9044
29,5,0.9056,0.90913,0.90556,0.90497,0.9056,0.9056,0.9056
29,6,0.9045,0.90816,0.90451,0.90382,0.9045,0.9045,0.9045
29,7,0.9057,0.90922,0.90566,0.90508,0.9057,0.9057,0.9057
29,8,0.9056,0.90918,0.90556,0.90499,0.9056,0.9056,0.9056
29,9,0.9056,0.90916,0.90557,0.90499,0.9056,0.9056,0.9056
30,0,0.9043,0.90878,0.90368,0.90331,0.9043,0.9043,0.9043
30,1,0.9039,0.90848,0.90327,0.90292,0.9039,0.9039,0.9039
30,2,0.9036,0.90817,0.90296,0.90263,0.9036,0.9036,0.9036
30,3,0.905,0.90948,0.90457,0.90408,0.905,0.905,0.905
30,4,0.9052,0.90917,0.90469,0.90426,0.9052,0.9052,0.9052
30,5,0.9052,0.9092,0.9047,0.90426,0.9052,0.9052,0.9052
30,6,0.904,0.90858,0.90339,0.90306,0.904,0.904,0.904
30,7,0.9052,0.90917,0.9047,0.90426,0.9052,0.9052,0.9052
30,8,0.9037,0.9082,0.90307,0.90271,0.9037,0.9037,0.9037
30,9,0.905,0.90904,0.90438,0.90404,0.905,0.905,0.905
